"Date","home","away","Home Score","Away Score","result","Tries scored H","Tries scored A","Neutral venue","Crowds"
2023-11-18,"Exeter Chiefs","Gloucester",25,24,"Home",TRUE,TRUE,0,1
2023-11-25,"Northampton Saints","Harlequins",36,33,"Home",TRUE,TRUE,0,1
2023-11-25,"Sale Sharks","Bath",11,9,"Home",TRUE,FALSE,0,1
2023-11-25,"Gloucester","Leicester Tigers",20,38,"Away",TRUE,TRUE,0,1
2023-11-25,"Saracens","Bristol",39,31,"Home",TRUE,TRUE,0,1
2023-11-25,"Newcastle Falcons","Exeter Chiefs",14,20,"Away",TRUE,TRUE,0,1
2023-12-02,"Harlequins","Sale Sharks",36,3,"Home",TRUE,FALSE,0,1
2023-12-02,"Bath","Exeter Chiefs",41,24,"Home",TRUE,TRUE,0,1
2023-12-02,"Bristol","Gloucester",51,26,"Home",TRUE,TRUE,0,1
2023-12-02,"Saracens","Northampton Saints",12,18,"Away",TRUE,TRUE,0,1
2023-12-02,"Leicester Tigers","Newcastle Falcons",47,3,"Home",TRUE,FALSE,0,1
2023-12-23,"Newcastle Falcons","Bristol",13,21,"Away",TRUE,TRUE,0,1
2023-12-23,"Sale Sharks","Saracens",22,20,"Home",TRUE,TRUE,0,1
2023-12-23,"Bath","Harlequins",25,17,"Home",TRUE,TRUE,0,1
2023-12-23,"Exeter Chiefs","Leicester Tigers",29,10,"Home",TRUE,TRUE,0,1
2023-12-23,"Gloucester","Northampton Saints",29,31,"Away",TRUE,TRUE,0,1
2023-12-30,"Bristol","Exeter Chiefs",14,24,"Away",TRUE,TRUE,0,1
2023-12-30,"Harlequins","Gloucester",32,26,"Home",TRUE,TRUE,0,1
2023-12-30,"Northampton Saints","Sale Sharks",21,17,"Home",TRUE,TRUE,0,1
2023-12-30,"Saracens","Newcastle Falcons",37,19,"Home",TRUE,TRUE,0,1
2023-12-30,"Leicester Tigers","Bath",35,22,"Home",TRUE,TRUE,0,1
2024-01-06,"Newcastle Falcons","Harlequins",3,24,"Away",FALSE,TRUE,0,1
2024-01-06,"Sale Sharks","Bristol",14,22,"Away",TRUE,TRUE,0,1
2024-01-06,"Exeter Chiefs","Northampton Saints",36,42,"Away",TRUE,TRUE,0,1
2024-01-06,"Leicester Tigers","Saracens",19,10,"Home",TRUE,TRUE,0,1
2024-01-06,"Bath","Gloucester",17,10,"Home",TRUE,TRUE,0,1
2024-01-26,"Bristol","Bath",57,44,"Home",TRUE,TRUE,0,1
2024-01-26,"Gloucester","Sale Sharks",32,20,"Home",TRUE,TRUE,0,1
2024-01-26,"Harlequins","Leicester Tigers",19,20,"Away",TRUE,TRUE,0,1
2024-01-26,"Northampton Saints","Newcastle Falcons",38,13,"Home",TRUE,TRUE,0,1
2024-01-26,"Saracens","Exeter Chiefs",40,22,"Home",TRUE,TRUE,0,1
2024-03-22,"Bath","Sale Sharks",42,24,"Home",TRUE,TRUE,0,1
2024-03-22,"Bristol","Northampton Saints",52,21,"Home",TRUE,TRUE,0,1
2024-03-22,"Exeter Chiefs","Newcastle Falcons",25,16,"Home",TRUE,TRUE,0,1
2024-03-22,"Leicester Tigers","Gloucester",25,27,"Away",TRUE,TRUE,0,1
2024-03-22,"Saracens","Harlequins",52,7,"Home",TRUE,TRUE,0,1
2024-03-28,"Gloucester","Bristol",24,33,"Away",TRUE,TRUE,0,1
2024-03-28,"Harlequins","Bath",40,36,"Home",TRUE,TRUE,0,1
2024-03-28,"Newcastle Falcons","Leicester Tigers",13,19,"Away",TRUE,TRUE,0,1
2024-03-28,"Northampton Saints","Saracens",41,30,"Home",TRUE,TRUE,0,1
2024-03-28,"Sale Sharks","Exeter Chiefs",41,5,"Home",TRUE,TRUE,0,1
2024-04-18,"Bristol","Newcastle Falcons",85,14,"Home",TRUE,TRUE,0,1
2024-04-18,"Exeter Chiefs","Bath",14,26,"Away",TRUE,TRUE,0,1
2024-04-18,"Northampton Saints","Leicester Tigers",40,17,"Home",TRUE,TRUE,0,1
2024-04-18,"Sale Sharks","Harlequins",37,31,"Home",TRUE,TRUE,0,1
2024-04-18,"Saracens","Gloucester",46,24,"Home",TRUE,TRUE,0,1
2024-04-26,"Bath","Saracens",12,15,"Away",TRUE,TRUE,0,1
2024-04-26,"Gloucester","Exeter Chiefs",17,38,"Away",TRUE,TRUE,0,1
2024-04-26,"Harlequins","Northampton Saints",41,32,"Home",TRUE,TRUE,0,1
2024-04-26,"Leicester Tigers","Bristol",19,21,"Away",TRUE,TRUE,0,1
2024-04-26,"Newcastle Falcons","Sale Sharks",14,35,"Away",TRUE,TRUE,0,1
2024-05-10,"Bristol","Saracens",20,41,"Away",TRUE,TRUE,0,1
2024-05-10,"Exeter Chiefs","Harlequins",58,26,"Home",TRUE,TRUE,0,1
2024-05-10,"Newcastle Falcons","Bath",17,28,"Away",TRUE,TRUE,0,1
2024-05-10,"Northampton Saints","Gloucester",90,0,"Home",TRUE,FALSE,0,1
2024-05-10,"Sale Sharks","Leicester Tigers",31,22,"Home",TRUE,TRUE,0,1
2024-05-19,"Bath","Northampton Saints",43,12,"Home",TRUE,TRUE,0,1
2024-05-19,"Gloucester","Newcastle Falcons",54,14,"Home",TRUE,TRUE,0,1
2024-05-19,"Harlequins","Bristol",28,53,"Away",TRUE,TRUE,0,1
2024-05-19,"Leicester Tigers","Exeter Chiefs",40,22,"Home",TRUE,TRUE,0,1
2024-05-19,"Saracens","Sale Sharks",10,20,"Away",TRUE,TRUE,0,1
2024-06-01,"Northampton Saints","Saracens",22,20,"Home",TRUE,TRUE,0,1
2024-06-01,"Bath","Sale Sharks",31,23,"Home",TRUE,TRUE,0,1
2024-06-08,"Northampton Saints","Bath",25,21,"Home",TRUE,TRUE,1,1
2024-09-21,"Bath","Northampton Saints",38,16,"Home",TRUE,TRUE,0,1
2024-09-21,"Newcastle Falcons","Bristol",3,24,"Away",FALSE,TRUE,0,1
2024-09-21,"Exeter Chiefs","Leicester Tigers",14,17,"Away",TRUE,TRUE,0,1
2024-09-21,"Gloucester","Saracens",26,35,"Away",TRUE,TRUE,0,1
2024-09-21,"Sale Sharks","Harlequins",12,11,"Home",FALSE,TRUE,0,1
2024-09-28,"Bristol","Gloucester",41,44,"Away",TRUE,TRUE,0,1
2024-09-28,"Harlequins","Newcastle Falcons",28,14,"Home",TRUE,TRUE,0,1
2024-09-28,"Saracens","Sale Sharks",45,26,"Home",TRUE,TRUE,0,1
2024-09-28,"Northampton Saints","Exeter Chiefs",30,24,"Home",TRUE,TRUE,0,1
2024-09-28,"Leicester Tigers","Bath",15,20,"Away",TRUE,TRUE,0,1
2024-10-05,"Northampton Saints","Harlequins",33,29,"Home",TRUE,TRUE,0,1
2024-10-05,"Sale Sharks","Gloucester",31,27,"Home",TRUE,TRUE,0,1
2024-10-05,"Bath","Bristol",26,36,"Away",TRUE,TRUE,0,1
2024-10-05,"Newcastle Falcons","Leicester Tigers",10,42,"Away",TRUE,TRUE,0,1
2024-10-05,"Saracens","Exeter Chiefs",29,24,"Home",TRUE,TRUE,0,1
2024-10-12,"Sale Sharks","Newcastle Falcons",43,10,"Home",TRUE,TRUE,0,1
2024-10-12,"Exeter Chiefs","Bristol",35,40,"Away",TRUE,TRUE,0,1
2024-10-12,"Gloucester","Bath",31,55,"Away",TRUE,TRUE,0,1
2024-10-12,"Leicester Tigers","Northampton Saints",24,8,"Home",TRUE,TRUE,0,1
2024-10-12,"Harlequins","Saracens",17,10,"Home",TRUE,TRUE,0,1
2024-10-19,"Newcastle Falcons","Exeter Chiefs",24,18,"Home",TRUE,TRUE,0,1
2024-10-19,"Northampton Saints","Sale Sharks",47,17,"Home",TRUE,TRUE,0,1
2024-10-19,"Bristol","Saracens",35,37,"Away",TRUE,TRUE,0,1
2024-10-19,"Harlequins","Bath",24,26,"Away",TRUE,TRUE,0,1
2024-10-19,"Leicester Tigers","Gloucester",29,26,"Home",TRUE,TRUE,0,1
2024-10-26,"Bristol","Northampton Saints",31,23,"Home",TRUE,TRUE,0,1
2024-10-26,"Gloucester","Newcastle Falcons",36,7,"Home",TRUE,TRUE,0,1
2024-10-26,"Bath","Sale Sharks",40,13,"Home",TRUE,TRUE,0,1
2024-10-26,"Saracens","Leicester Tigers",29,32,"Away",TRUE,TRUE,0,1
2024-10-26,"Exeter Chiefs","Harlequins",19,36,"Away",TRUE,TRUE,0,1
2024-11-30,"Harlequins","Bristol",24,48,"Away",TRUE,TRUE,0,1
2024-11-30,"Newcastle Falcons","Saracens",17,12,"Home",TRUE,TRUE,0,1
2024-11-30,"Northampton Saints","Gloucester",17,25,"Away",TRUE,TRUE,0,1
2024-11-30,"Bath","Exeter Chiefs",19,15,"Home",TRUE,TRUE,0,1
2024-11-30,"Sale Sharks","Leicester Tigers",39,25,"Home",TRUE,TRUE,0,1
2024-12-21,"Gloucester","Harlequins",14,0,"Home",TRUE,FALSE,0,1
2024-12-21,"Leicester Tigers","Bristol",24,54,"Away",TRUE,TRUE,0,1
2024-12-21,"Newcastle Falcons","Bath",15,40,"Away",TRUE,TRUE,0,1
2024-12-21,"Sale Sharks","Exeter Chiefs",28,10,"Home",TRUE,TRUE,0,1
2024-12-21,"Saracens","Northampton Saints",39,24,"Home",TRUE,TRUE,0,1
2024-12-28,"Bristol","Sale Sharks",0,38,"Away",FALSE,TRUE,0,1
2024-12-28,"Bath","Saracens",68,10,"Home",TRUE,TRUE,0,1
2024-12-28,"Northampton Saints","Newcastle Falcons",61,0,"Home",TRUE,FALSE,0,1
2024-12-28,"Harlequins","Leicester Tigers",34,34,"Draw",TRUE,TRUE,0,1
2024-12-28,"Exeter Chiefs","Gloucester",22,15,"Home",TRUE,TRUE,0,1
2025-01-04,"Newcastle Falcons","Harlequins",14,38,"Away",TRUE,TRUE,0,1
2025-01-04,"Gloucester","Sale Sharks",36,20,"Home",TRUE,TRUE,0,1
2025-01-04,"Leicester Tigers","Exeter Chiefs",28,15,"Home",TRUE,TRUE,0,1
2025-01-04,"Saracens","Bristol",35,26,"Home",TRUE,TRUE,0,1
2025-01-04,"Northampton Saints","Bath",35,34,"Home",TRUE,TRUE,0,1
2025-01-25,"Bristol","Newcastle Falcons",55,35,"Home",TRUE,TRUE,0,1
2025-01-25,"Exeter Chiefs","Saracens",31,22,"Home",TRUE,TRUE,0,1
2025-01-25,"Gloucester","Leicester Tigers",38,31,"Home",TRUE,TRUE,0,1
2025-01-25,"Harlequins","Northampton Saints",22,19,"Home",TRUE,TRUE,0,1
2025-01-25,"Sale Sharks","Bath",23,32,"Away",TRUE,TRUE,0,1
2025-03-22,"Bath","Gloucester",42,26,"Home",TRUE,TRUE,0,1
2025-03-22,"Bristol","Exeter Chiefs",52,38,"Home",TRUE,TRUE,0,1
2025-03-22,"Newcastle Falcons","Sale Sharks",15,39,"Away",TRUE,TRUE,0,1
2025-03-22,"Northampton Saints","Leicester Tigers",0,33,"Away",FALSE,TRUE,0,1
2025-03-22,"Saracens","Harlequins",12,23,"Away",TRUE,TRUE,0,1
2025-03-29,"Bath","Harlequins",47,28,"Home",TRUE,TRUE,0,1
2025-03-29,"Exeter Chiefs","Newcastle Falcons",17,15,"Home",TRUE,TRUE,0,1
2025-03-29,"Gloucester","Bristol",53,28,"Home",TRUE,TRUE,0,1
2025-03-29,"Leicester Tigers","Saracens",22,29,"Away",TRUE,TRUE,0,1
2025-03-29,"Sale Sharks","Northampton Saints",27,24,"Home",TRUE,TRUE,0,1
2025-04-19,"Bristol","Leicester Tigers",19,36,"Away",TRUE,TRUE,0,1
2025-04-19,"Exeter Chiefs","Bath",24,26,"Away",TRUE,TRUE,0,1
2025-04-19,"Harlequins","Sale Sharks",29,43,"Away",TRUE,TRUE,0,1
2025-04-19,"Newcastle Falcons","Northampton Saints",34,35,"Away",TRUE,TRUE,0,1
2025-04-19,"Saracens","Gloucester",36,14,"Home",TRUE,TRUE,0,1
2025-04-26,"Bath","Newcastle Falcons",55,19,"Home",TRUE,TRUE,0,1
2025-04-26,"Gloucester","Exeter Chiefs",79,17,"Home",TRUE,TRUE,0,1
2025-04-26,"Leicester Tigers","Harlequins",40,7,"Home",TRUE,TRUE,0,1
2025-04-26,"Northampton Saints","Bristol",48,31,"Home",TRUE,TRUE,0,1
2025-04-26,"Sale Sharks","Saracens",25,7,"Home",TRUE,TRUE,0,1
2025-05-10,"Bristol","Bath",36,14,"Home",TRUE,TRUE,0,1
2025-05-10,"Exeter Chiefs","Northampton Saints",42,14,"Home",TRUE,TRUE,0,1
2025-05-10,"Harlequins","Gloucester",38,19,"Home",TRUE,TRUE,0,1
2025-05-10,"Leicester Tigers","Sale Sharks",44,34,"Home",TRUE,TRUE,0,1
2025-05-10,"Saracens","Newcastle Falcons",75,28,"Home",TRUE,TRUE,0,1
2025-05-17,"Bath","Leicester Tigers",43,15,"Home",TRUE,TRUE,0,1
2025-05-17,"Harlequins","Exeter Chiefs",24,22,"Home",TRUE,TRUE,0,1
2025-05-17,"Newcastle Falcons","Gloucester",12,26,"Away",TRUE,TRUE,0,1
2025-05-17,"Northampton Saints","Saracens",28,24,"Home",TRUE,TRUE,0,1
2025-05-17,"Sale Sharks","Bristol",41,27,"Home",TRUE,TRUE,0,1
2025-05-31,"Bristol","Harlequins",52,26,"Home",TRUE,TRUE,0,1
2025-05-31,"Exeter Chiefs","Sale Sharks",26,30,"Away",TRUE,TRUE,0,1
2025-05-31,"Gloucester","Northampton Saints",41,26,"Home",TRUE,TRUE,0,1
2025-05-31,"Leicester Tigers","Newcastle Falcons",42,20,"Home",TRUE,TRUE,0,1
2025-05-31,"Saracens","Bath",36,26,"Home",TRUE,TRUE,0,1
2025-06-07,"Bath","Bristol",34,20,"Home",TRUE,TRUE,0,1
2025-06-07,"Leicester Tigers","Sale Sharks",21,16,"Home",TRUE,TRUE,0,1
2025-06-14,"Bath","Leicester Tigers",23,21,"Home",TRUE,TRUE,1,1
2025-09-27,"Sale Sharks","Gloucester",27,10,"Home",TRUE,TRUE,0,1
2025-09-27,"Harlequins","Bath",31,47,"Away",TRUE,TRUE,0,1
2025-09-27,"Newcastle Falcons","Saracens",17,39,"Away",TRUE,TRUE,0,1
2025-09-27,"Northampton Saints","Exeter Chiefs",33,33,"Draw",TRUE,TRUE,0,1
2025-09-27,"Bristol","Leicester Tigers",42,24,"Home",TRUE,TRUE,0,1
2025-10-04,"Bath","Sale Sharks",28,16,"Home",TRUE,TRUE,0,1
2025-10-04,"Exeter Chiefs","Newcastle Falcons",38,15,"Home",TRUE,TRUE,0,1
2025-10-04,"Leicester Tigers","Harlequins",29,19,"Home",TRUE,TRUE,0,1
2025-10-04,"Saracens","Bristol",50,17,"Home",TRUE,TRUE,0,1
2025-10-04,"Gloucester","Northampton Saints",35,37,"Away",TRUE,TRUE,0,1
2025-10-11,"Sale Sharks","Newcastle Falcons",57,5,"Home",TRUE,TRUE,0,1
2025-10-11,"Bristol","Exeter Chiefs",18,14,"Home",TRUE,TRUE,0,1
2025-10-11,"Northampton Saints","Leicester Tigers",32,26,"Home",TRUE,TRUE,0,1
2025-10-11,"Bath","Gloucester",38,17,"Home",TRUE,TRUE,0,1
2025-10-11,"Harlequins","Saracens",20,14,"Home",TRUE,TRUE,0,1
2025-10-18,"Gloucester","Bristol",34,49,"Away",TRUE,TRUE,0,1
2025-10-18,"Newcastle Falcons","Northampton Saints",19,36,"Away",TRUE,TRUE,0,1
2025-10-18,"Leicester Tigers","Bath",22,20,"Home",TRUE,TRUE,0,1
2025-10-18,"Saracens","Sale Sharks",65,14,"Home",TRUE,TRUE,0,1
2025-10-18,"Exeter Chiefs","Harlequins",38,0,"Home",TRUE,FALSE,0,1
2025-10-25,"Northampton Saints","Saracens",43,31,"Home",TRUE,TRUE,0,1
2025-10-25,"Exeter Chiefs","Gloucester",39,12,"Home",TRUE,TRUE,0,1
2025-10-25,"Harlequins","Newcastle Falcons",52,14,"Home",TRUE,TRUE,0,1
2025-10-25,"Bath","Bristol",40,15,"Home",TRUE,TRUE,0,1
2025-10-25,"Leicester Tigers","Sale Sharks",36,35,"Home",TRUE,TRUE,0,1
2025-11-29,"Newcastle Falcons","Leicester Tigers",17,39,"Away",TRUE,TRUE,0,1
2025-11-29,"Sale Sharks","Exeter Chiefs",26,27,"Away",TRUE,TRUE,0,1
2025-11-29,"Gloucester","Harlequins",26,15,"Home",TRUE,TRUE,0,1
2025-11-29,"Bristol","Northampton Saints",46,12,"Home",TRUE,TRUE,0,1
2025-11-29,"Saracens","Bath",29,36,"Away",TRUE,TRUE,0,1
2025-12-20,"Leicester Tigers","Gloucester",45,14,"Home",TRUE,TRUE,0,1
2025-12-20,"Northampton Saints","Sale Sharks",47,21,"Home",TRUE,TRUE,0,1
2025-12-20,"Saracens","Exeter Chiefs",24,30,"Away",TRUE,TRUE,0,1
2025-12-20,"Harlequins","Bristol",14,40,"Away",TRUE,TRUE,0,1
2025-12-20,"Newcastle Falcons","Bath",14,50,"Away",TRUE,TRUE,0,1
2025-12-27,"Sale Sharks","Harlequins",43,17,"Home",TRUE,TRUE,0,1
2025-12-27,"Bristol","Newcastle Falcons",36,27,"Home",TRUE,TRUE,0,1
2025-12-27,"Gloucester","Saracens",21,30,"Away",TRUE,TRUE,0,1
2025-12-27,"Bath","Northampton Saints",21,41,"Away",TRUE,TRUE,0,1
2025-12-27,"Exeter Chiefs","Leicester Tigers",24,10,"Home",TRUE,TRUE,0,1
2026-01-03,"Bristol","Sale Sharks",19,17,"Home",TRUE,TRUE,0,1
2026-01-03,"Newcastle Falcons","Gloucester",25,19,"Home",TRUE,TRUE,0,1
2026-01-03,"Bath","Exeter Chiefs",33,26,"Home",TRUE,TRUE,0,1
2026-01-03,"Northampton Saints","Harlequins",66,21,"Home",TRUE,TRUE,0,1
2026-01-03,"Leicester Tigers","Saracens",36,28,"Home",TRUE,TRUE,0,1
2026-01-24,"Exeter Chiefs","Bristol",3,8,"Away",FALSE,TRUE,0,1
2026-01-24,"Gloucester","Bath",26,30,"Away",TRUE,TRUE,0,1
2026-01-24,"Harlequins","Leicester Tigers",7,34,"Away",TRUE,TRUE,0,1
2026-01-24,"Sale Sharks","Northampton Saints",29,43,"Away",TRUE,TRUE,0,1
2026-01-24,"Saracens","Newcastle Falcons",73,14,"Home",TRUE,TRUE,0,1
2026-03-21,"Bath","Saracens",62,15,"Home",TRUE,TRUE,0,1
2026-03-21,"Exeter Chiefs","Sale Sharks",26,14,"Home",TRUE,TRUE,0,1
2026-03-21,"Harlequins","Gloucester",19,26,"Away",TRUE,TRUE,0,1
2026-03-21,"Leicester Tigers","Bristol",33,19,"Home",TRUE,TRUE,0,1
2026-03-21,"Northampton Saints","Newcastle Falcons",28,27,"Home",TRUE,TRUE,0,1
2026-03-28,"Gloucester","Leicester Tigers",17,36,"Away",TRUE,TRUE,0,1
2026-03-28,"Bristol","Harlequins",14,18,"Away",TRUE,TRUE,0,1
2026-03-28,"Newcastle Falcons","Exeter Chiefs",14,38,"Away",TRUE,TRUE,0,1
2026-03-28,"Sale Sharks","Bath",26,31,"Away",TRUE,TRUE,0,1
2026-03-28,"Saracens","Northampton Saints",17,21,"Away",TRUE,TRUE,0,1
2026-04-18,"Bath","Harlequins",48,15,"Home",TRUE,TRUE,0,1
2026-04-18,"Bristol","Gloucester",53,12,"Home",TRUE,TRUE,0,1
2026-04-18,"Exeter Chiefs","Northampton Saints",28,35,"Away",TRUE,TRUE,0,1
2026-04-18,"Leicester Tigers","Newcastle Falcons",62,3,"Home",TRUE,FALSE,0,1
2026-04-18,"Sale Sharks","Saracens",19,85,"Away",TRUE,TRUE,0,1
2026-04-25,"Gloucester","Exeter Chiefs",34,31,"Home",TRUE,TRUE,0,1
2026-04-25,"Harlequins","Sale Sharks",33,52,"Away",TRUE,TRUE,0,1
2026-04-25,"Newcastle Falcons","Bristol",19,52,"Away",TRUE,TRUE,0,1
2026-04-25,"Northampton Saints","Bath",41,38,"Home",TRUE,TRUE,0,1
2026-04-25,"Saracens","Leicester Tigers",19,15,"Home",TRUE,TRUE,0,1
2026-05-09,"Bristol","Saracens",26,41,"Away",TRUE,TRUE,0,1
2026-05-09,"Exeter Chiefs","Bath",35,12,"Home",TRUE,TRUE,0,1
2026-05-09,"Gloucester","Sale Sharks",21,15,"Home",TRUE,TRUE,0,1
2026-05-09,"Leicester Tigers","Northampton Saints",41,17,"Home",TRUE,TRUE,0,1
2026-05-09,"Newcastle Falcons","Harlequins",17,76,"Away",TRUE,TRUE,0,1
2026-05-16,"Bath","Newcastle Falcons",69,12,"Home",TRUE,TRUE,0,1
2026-05-16,"Harlequins","Exeter Chiefs",41,24,"Home",TRUE,TRUE,0,1
2026-05-16,"Northampton Saints","Bristol",94,33,"Home",TRUE,TRUE,0,1
2026-05-16,"Sale Sharks","Leicester Tigers",33,47,"Away",TRUE,TRUE,0,1
2026-05-16,"Saracens","Gloucester",30,14,"Home",TRUE,TRUE,0,1
